nodes	snp_model	atac_model	methyl_model	rna_model	protein_model
GZMH	1.06979373465474	0	0	0.840044283885232	0
GZMB	1.25490898867281	0.0592738211698534	0	0.428359766956387	0
AP4S1	1.06	0.329875206950212	0.105985847562287	0.00533402467478568	0
POLE2	0.054979731663062	0	0.430759973217408	0.0823455361225667	0
SOS2	0.655011401462993	0	0.0646451874402988	0.000260720117754113	0
PYGL	0.850269115492463	0	0.352492889490183	0.210026882856185	0.00561022918630933
GNPNAT1	0.354422659077265	0.131791519887955	0.161596456619904	0.124089932873632	0
CNIH1	0.440959364827216	0	0.26428485029973	0.050940169153729	0
CGRRF1	0.105490198688588	0	0.147640330422922	0.00270639697137359	0
ATP6V1D	0.159176003468815	0	0.106873768417172	0.126560557644794	0.162987164425783
PLEK2	0.25243623966651	0	0.0725550386944271	0.0884807298553196	0
PIGH	0.621136787463112	0	0.112323426253372	0.000196777761996787	0
PSMA3	8.77392430750516e-05	0	0	0.00258829266761813	0.0134773283077938
GSTZ1	5.31234684152075	0	0.498819124277129	0.00271856422537853	0.192082007787954
TMED8	0.191481649194722	0	0.310895333359139	1.18269366773193e-05	0
SAMD15	0.142418725726404	0	0	0.0151814449980554	0
AHSA1	0.330305480114494	0	0.0224311153396406	0.0825565755806721	0.000173211990428057
SPTLC2	0.425307190892718	0	0.535584692407435	0.0344356772188187	0.0111105654424831
RIN3	1.27572413039921	0.0661519963777459	0.784490316781611	0.0463696543806099	0.0819434886080007
ALKBH1	1.07524573930662	0	0.130213863776898	0.000244970398817725	0
CHGA	0.746588234383747	0	0.917542464238997	2.11225370933364	0
DHRS7	2.34185399219517	0	0.052099943699885	0.0383894198415278	0.0260979734717561
SIX4	0.29571102360934	0	0.42004819091516	0	0
SLC10A1	0	0.639821967691613	0.0399413173170391	0.138383802808955	0
EIF5	0	0	0.575610877961582	0.00254937512682222	0.0109840307477719
ZFYVE21	1.75082373209205	0	0.375299805079689	0.1047250612389	0
MTHFD1	0.349485002168009	0	0.212103770562507	0.0113860497656679	0.0590140048540879
BDKRB1	1.68092323076499	0	0	0	0
VRK1	0.38344292593671	0.547771641842842	0.131910609305281	0.0970529510594995	0
APEX1	0.136779586694917	0	0.0107197420195811	0.0501676514763067	0.0975696543746585
PABPN1	0.222310127771089	0	0.0292173984315753	0.000672438141306053	0.221624186086744
EFS	0.0753501419204199	0	1.24905011494614	0	0
CINP	0.512323178593057	0	0.123034419504154	0.00488164513485117	0
PCK2	0	0	0	0.00708412188633676	0.579477373895035
NFKBIA	1.16	0.374647527971548	0.200408258943758	0.161158091500668	0
PSME2	0	0	0	0.000473796673550965	0.0805262315838524
BRMS1L	0.620239653385214	0.571343462582352	0.173214177029647	0.0661834684469768	0
PNN	0.132245959603089	0.0825005553642371	0.229881273858959	2.45916089191722e-05	0.110530654597687
CYP24A1	0.578235298032882	0	0.216314720625111	0	0
AURKA	1.90907740784507	0	0.0216948256046639	0.00454970854807315	0
ZFP64	2.24227503252014	0.458905698953515	0.58146909276552	0.00181728552108852	0
GSS	1.25814600780483	0.00674527755058856	0.315924248494439	0.16141045426151	0.102252630879058
PYGB	0.63670401387526	0.31249242518369	0.32605519271565	0.0153342378717765	0.118560648852552
PROCR	0.412201145381963	0	0.511537223469757	0.0420047256152545	0
MYBL2	0.414484869061778	0	0.625172784274241	0.00401691206589041	0
R3HDML	0.460131511124052	0	0.107603186076855	0	0
SALL4	1.2607319920261	0.105536519916823	0.353041950510882	0	0
CSTF1	0.209691001300806	0	0.0576855332820491	0.00458809337520759	0
TPD52L2	0.165852590597334	0	0.155619786697302	0.0925517082033427	0.606124674573015
CTSZ	2.44261849285537	0	0.121748357337121	0.0185682058029732	0.345252742833962
TUBB1	0.129539482779902	0	0.17902791660013	0.0014592040428258	0
SLCO4A1	4.0537442928006	0	0.231115899319137	0.307749526372667	0
BIRC7	0.289334020438229	0	0.442588645968627	0	0
UBOX5	0	0	0.0354848193971353	0.0244367375154929	0
EEF1A2	0.446790514787685	0	0.631546930987306	0	0
SRMS	0.054979731663062	0	0.0395068629484321	0	0
C20orf27	0.318144224214415	0	0.301425348706345	0.466207836556033	0
TRIB3	4.23538117787993	0	0.120695144638912	0.0406237778319707	0
CSNK2A1	3.01438639141174	0	1.13484095296389	0.0850788619276869	0.0101190313554445
MACROD2	1.32449493248702	0	0.468435371863421	0.288267884176601	0
SLC52A3	1.04503581833647	0	0.468360706351706	0	0
RSPO4	0.961235994796778	0	0.189238229288482	0	0
PROKR2	2.28431811792051	0	0.282335329639461	0	0
FERMT1	3.74112106592891	0	0.199671331781444	0	0
TLDC2	0.0208710236759008	0	0.193211098818888	0.00279707804998152	0
CDK5RAP1	0.659126992755455	1.14346721575315	0.333977429200565	0.020617029311702	0
SNTA1	0.556754637413759	0	0.133342178207475	0.473638106795041	0
OXT	0.920818753952375	0	0.0473976750154488	0	0
CHMP4B	2.09367299387603	0.0444077363515307	0.315199406097567	0.00196108992697787	0
LBP	5.01271711156657	0.0459784059858037	0.149777091235197	0	0
SLC32A1	0.607335082494617	0	1.72570795367805	0	0
CST4	5.45926933226865	0	0.0165201445991164	0	0
AHCY	0.161280600630313	0	0.251979757541765	0.376982244100677	0.778325553356329
SPINT3	0.691839134992044	0.356171279056914	0.109087278011943	0	0
PIGU	0.064047620632357	0	0.280496530414857	0.0835531414888843	0
ACOT8	0.119413609526613	0.344641589276958	0.0189060486291404	0.0344777984236443	0
APMAP	0.838764005203223	0	0.891764769647546	0.0326564204797916	0.0122601062693724
TXNL1	1.32023965338521	0	0.169486424743393	0.00178415838306696	0.07274218556562
MYL12A	0.185936627486518	0.0004179615581246	0.0604951616734891	0.0132834271197646	0.00831287608413804
RNF125	0.618286003218531	0.263505542593601	0	0.000775325359124228	0
IDH3G	0	0	0	0.0184884504081334	0.0255802835232001
SLC25A43	0	0	0	0.00123992861072985	0
MXRA5	0	0	0	0	0
PSMD10	0	0	0	0.0113016703037365	0.173664595045226
STS	0	0	0	0.051781089350459	0
TBL1X	0	0	0	0.000719619169496281	0
PGRMC1	0	0	0	0.0188960271186424	0.277632351828609
RHOXF1	0	0	0	0	0
NXT2	0	0	0	0.000879267887018749	0
GUCY2F	0	0	0	0	0
ATP1B4	0	0	0	0	0
PAGE4	0	0	0	0	0
GLRA2	0	0	0	0	0
STAG2	0	0	0	0.0320477312148781	0.0839233633024893
F9	0	0	0	0	0
ABCD1	0	0	0	0.00389738149461945	0.0149809009185186
KCND1	0	0	0	0.0113696072816751	0
PQBP1	0	0	0	0.00266081020265916	0
PCSK1N	0	0	0	4.11105994315593	0
RAB40AL	0	0	0	0.00255536325169786	0
GPR50	0	0	0	0	0
RP2	0	0	0	0.0377748542086083	0.0555884846846718
USP11	0	0	0	0.245751443010073	0
TIMP1	0	0	0	0.349475290124407	0
ITIH6	0	0	0	0	0
GLA	0	0	0	0.00109895361774047	0.0547032721073142
ATP12A	1.11835200693763	0	0.337557973775571	0	0
MLNR	0.886056647693163	0	0.372008389320107	0	0
SGCG	1.74472749489669	0	0.200421304546888	0	0
OLFM4	4.06016320336167	0	0.148835195659699	0	0
NTHL1	0.00181442242144145	0	0.135354675473451	0.11704788699126	0
ZNF263	0.853871964321762	0	0.268342826237734	0.0128334679777655	0
MMP2	1.4491299726021	0	0.264965950988591	0.000396253864913726	0
ORC6	0.0709716019311188	0	0.0667935213500576	1.00420018541298	0
C16orf70	0.288498559618868	0	0.207903826388871	0.0111451682547955	0
CORO1A	0.0981444943136402	0	0.429272308927343	0.0196838614339209	0.154933494504387
MT4	2.78080794648264	0	0.150783746284237	0	0
NUTF2	0.0401409360265547	0	0.243343879561445	0.129199577288795	0.0187533237850494
CBLN1	2.45740824597361	0	0.0832987482210024	0	0
ARL2BP	0.000630341028921298	0	0.0760023732467343	0.0220478316233727	0
PLLP	1.48148606012211	0	0.362833736102043	0.102695411217791	0
CCL22	0.618910230867639	0	0.054516090670618	0.148363413995398	0
DHODH	0.942751240357259	0.00659333435545189	0.383488456710117	0.00360914140851921	0
CCL17	0.0414386391411737	0.0253066283606241	0.101880611439927	0.000100015485995047	0
POLR2C	0.0734057069086109	0	0.887267595834143	0.361058504702304	0.380764841439073
PARD6A	0	0	0	0.703283083835031	0
MMP15	0.865600404505944	0	0.220113362388617	0.221045522089657	0
USB1	0.716292015609668	0.0144302257171946	0.298336731176827	0.000614481488923614	0
CCDC113	0.557116012140853	0	0.903731638060982	0.176697216296217	0
PRSS54	0.845325817351222	0.497429240160071	0.0282547786372365	0	0
NME3	0.56246936830415	0	0.739580534046298	0.0710036572143951	0
PSMD7	0.439222058042143	0	0.0181262696232207	0.0169957781310354	0.00124460078817104
SETD6	0.291445703264415	0.13506131099009	0.140605391154466	0.000370023990064028	0
SMPD3	0.367458060693081	0	0.257528112500024	0.00513174521958467	0
PLA2G15	0	0	0.15261259070703	0.24705862371272	0.0029359188680606
FA2H	1.00770984840461	0	0.1605961015657	0	0
CMC2	5.02479264400344	0.384631045843021	0.168554235544919	0.000590565691296327	0
PDIA2	0.494345244566591	0	0.101080145930907	0	0
ARHGDIG	0	0	0.33148043455439	0	0
MPG	0.716292015609668	0	0.163040077478547	0.0172575756511843	0
HSDL1	2.1704757176221	0	0.385627737339207	6.19935041466012e-05	0
WFDC1	1.05074197856439	0	0.309722677504881	0	0
TSC2	0.0221848749616357	0	0.66375825269403	0.00185854914781462	0
ZNF500	0.167752801040645	0	0.888948533915426	0.0251987516075263	0
NME4	0.354280758606057	0	0.0438942748143574	0.0710516337012444	0
DECR2	0.238764005203223	0.0145988272025756	0.0553046069468886	0.000153081184928036	0
STUB1	0	0.126302442228374	0	0.00185587661155976	2.09807923731229
MEFV	0.72880209899354	0	0.667214338069415	0.0674037707857255	0
CRYM	0.135871114057746	0	0.571602381755237	0	0
CAPN15	0.00457574905606752	0	0.0896386936310444	0.000866074876898139	0
AQP8	0.198909061689922	0.170021183348444	0.0527837009540563	0	0
USP31	2.39794000867204	1.46576801235552	0.292344565929259	0.00114142504369584	0
TOX3	2.69454530844961	0.00430882881333285	0.513192015258968	0	0
MAZ	0.0193381091115294	0	0	0.000261837746620039	0
CDIPT	1.66848476788959	0	0.156581666146736	0.0035412361879794	0.443996122872257
SLC6A2	1.00877392430751	0	0.15571858300664	0	0
KNOP1	0.354280758606057	0.291720522657108	0	0.016589886343816	0
MGA	0.0183075592376633	0	0.259905993438868	0.00982509058713677	0
AQP9	2.1249387366083	0	0	0.00469416348749912	0
CSK	0.575164388905065	0	0.217293053932057	0.00358807151834611	0.00521506320339953
MTFMT	0.110741793828086	0	0.193562708530957	0.0235509303141197	0
RASL12	0.00915149811213503	0	0.105502506410568	0	0
CTSH	1.06232171365143	0	0.123924495909427	0.0506052148718108	0
EHD4	0.0311412465752619	0	0.613506656491103	0.218645598432129	0.342472538060767
TGM5	0.159176003468815	0	0.173529360516963	0	0
GABPB1	0	0.48276679172722	0.158372247917306	0.0144738076930655	0
SCG3	1.61033184463469	0	0.577445280470922	0.00917234854279852	0
DNAJC17	0.909341711903635	0	0.255817574168818	0.0273270343837832	0
RHOV	1.61418301356835	0	0	0	0
VPS18	0.265816994307949	0	0.280312296014868	0.0282977915502464	0.00635783570371788
OIP5	0.398725491461923	0	0.00155967215339383	0	0
BLOC1S6	0.576997119237737	0	0	0.138371657348267	0
EXTL3	1.15495799938617	0.00989905229448329	0.348205658476064	0.0683137363154732	0
AGO2	0.279588001734407	0	0.391180086499068	0.106487939206894	0
PAG1	1.22089259116243	0	0.68526892625232	0.00291406821787101	0
TG	0.868948918093027	0	0.346889364171531	0.0130847684667998	0
BRF2	4	0.0218354604241339	0.10457948715968	0.113973977066597	0
ZFAND1	0.203455322466291	0	0.167190192670857	0.0558418686810644	0
RP1	0.980749456800445	0	0.209747916161256	0	0
RIPK2	5.08778334000555	0	0.217280677148817	0.00442600892403389	0.0229601640250323
CPQ	1.63827216398241	0	0.284727783716189	0.187269708259456	5.27419402220464
DECR1	0.764060486784945	0	0.0852198844918224	0.0093136274676857	0.500922470812354
SFRP1	0.97466231246248	0	0.878099190269521	0	0
PLAT	0.686861617974575	0.244230971189173	0.216897878413736	0.388153810396048	0
DKK4	0.354422659077265	0	0.225071233029989	0	0
GDAP1	0.31835200693763	0	0.113206666333761	0.00426290137442093	0
EIF3E	0.369384517738428	0	0.267943380451558	0.000113996834475554	0.0584287478686177
EMC2	0.638424106226838	0	0.239960146780918	0.00142657489919625	6.45973053957315e-05
CHRAC1	0.412606820578426	0	0.236150059909683	3.48608646187437e-05	0
GML	1.059569210233	0	0.276583599308745	0	0
PYCRL	0	0	0	0.0151610815546897	0
MTMR9	0.557116012140853	0	0.117517479432107	0.0476724465362016	0
DCTN6	0.830960650350001	0	0	0.0314254634528153	0
GSR	0.138175448298562	0	0.399972619832784	0.00376879367345147	0.418251873303445
TNFRSF10A	1.31061773118593	0	0.226999937404357	0.0208345482973485	0
PPP2CB	0.30782043144869	0	0.205303302501709	0.000423991829311	0
NEFM	0.845361235784101	0	0.0115924768348149	1.1029291611412	0
KCTD9	0.20692880450946	0.092350446880908	0.187355780882194	0.00190814637338483	0
EXOSC5	1.69897000433602	0	0	0.0300986951718836	0
PAF1	0.659126992755455	0	0.102566164062344	0.00407057705869039	0
CYP4F3	0.488889730569305	0.0552041869952784	0.349773802911458	0.00232662972796223	0
ZNF180	8.09691001300806	0	0.551339801796978	0.189761817232891	0
TULP2	0.18237278225989	0	0.0604474572671767	0	0
DHDH	0.716292015609668	0	0.285364825235448	0.184044601345492	0
ECH1	0.152591491849718	0	0.022569232324826	0.0129586016293332	0.150275777419267
HNRNPL	0.101727661233145	0	0.360395642875457	0.00880880076793726	0.0069135668108147
LHB	0.116585534501911	0	0.292138774296979	0	0
KCNA7	0.133609505853625	0	0.148193503130036	0	0
RELB	0.084043280676638	0.0303368136186048	0.189429707064066	0.0450081638279718	0
CLASRP	0.301029995663981	0.0377700009559878	0.865898967369248	0.00234559625464646	0
LIN7B	0.183265772210207	0	0.0821114262999639	0.153860590501138	0
PPP1R37	0.349485002168009	0.176028486421444	0	0.000306393540958292	0
FCGRT	0.025760419798708	0	0.165756534877037	0.222478761426598	0.0126085618257076
CKM	0.503633883473644	0	0.113744895157354	0	0
PEX11G	0.349958646635856	0.107175669863652	0.162742069169016	0.0355109421304138	0
SLC17A7	0.186181873724174	0	0.21610400211169	0.0279923174856293	0
RNASEH2A	0.359119314041426	0	0	0.00029046923789776	0
SF3A2	0.11302521288063	0	0.483867483936093	0.0418166405167935	0.699212526332801
AMH	0.0214670164989233	0	0.482812906324034	0.109821590158658	0
DKKL1	0.745364144955735	0	0	0	0
RETN	0.597710375025233	0.272511336516237	0.0276174499153337	0.755692203245379	0
RSPH6A	2.03830473790961	0.000598039410978689	0.17930194236624	0	0
TBC1D17	0.405291306293502	0	0.367885587731705	0.160364939857589	0
AES	0	0.013195594562326	0.195475529814842	0.00193506133388817	0
SGTA	0.104036245867397	0.0106579609812891	0.596107703210055	0.0070845785449036	0
SNAPC2	0.707294116784603	0	0.964301025353	0.00905267010888027	0
FIZ1	0.644573127766663	0	0.378706287765423	0.0528731309243347	0
C19orf44	0.0478138143936619	0	0	0.00590516299514493	0
CYP4F2	1.86814864254431	0	0.00442648000868362	0	0
EPHX3	0.361235994796778	0	0.0566939125209762	0.00499054160028957	0
SLC1A6	0.979303657420887	0	0.182301898625591	0	0
LGALS13	0.0571956991761564	0	0.00115642149437205	0	0
FBL	0.238764005203223	0	0.487234858835817	0.0148767564688101	0.367334267969657
CLC	0.38723710824383	0	0.301129558697272	0	1.20189396628879
EBI3	0.633310396709899	0	0.245180246121346	0.000709105995914711	0
TBCB	0.0634165499918185	0	0.0872141893510478	0.00068082276204598	0.000141637433774283
FSD1	0.63670401387526	0	0.074059155477748	0	0
POLR2I	0	0	0	0.0189022456583361	0
APLP1	0.941181741504608	0	0.264128300015751	0	0
CCDC9	0.00458510841295026	0.33856144516604	0.260299643405486	0.0302893245575245	0
TGFB1	0.760563744106219	0	0.157523114127234	0.0221821608942997	0
CEACAM4	0.461730647173036	0	0	0.0422526534451715	0
PLIN3	0.759686273583462	0	0.211604255165044	0.0250803178487164	0.591285673996902
CD79A	0	0	0.264573621293118	0.475964087355351	0
LIM2	0.223418248469008	0	0.0777813195944448	0	0
NKG7	0.101727661233145	0	0.198267292370803	1.05029053578048	0
ICAM5	0.0602059991327962	0.0352000070016099	0.288843913500854	0.057363172650508	0
CEACAM5	0.575164388905065	0	1.42765771714232	0	0
CRX	0.971736131991386	0	0.204590097209475	0	0
SULT2A1	0.263030927671117	0.00439622207120844	0.121942585162167	0	0
CDC37	0.321396737728784	0.557166052338255	0.657251973730737	0.000454911127004924	0.0141652231120849
RABAC1	0.725197313131135	0	0.123767857763803	0.0558207448106432	0
CNFN	0.371873254973036	0	0.294637509986185	0	0
ZNRF4	2.71835200693763	0	0.562080371980354	0	0
HAS1	2.59166201326143	0	0.220958349157453	0.00161517604325296	0
RAB3D	0.31835200693763	0	0.0543443924672835	0.535270747392228	0.0648829584581944
DBP	0	0	0.0164538521844444	0.00411925699229429	0
EPOR	0.295141342418525	0	0.0899296852969504	0.00825879039629684	0
RASIP1	0.185936627486518	0	0.210280579902478	0	0
GCDH	0.559856314947379	0.169513661882377	0.416604297839378	0.00416406937894794	0.0474429417739581
DNASE2	0.0244033624577992	0	0.00151028704743767	0.0196462943791117	0
LENG1	0.749406751999995	0	0.247371204774004	0.0269348195327799	0
RPL18A	0	0	0.162864696189151	0.140469184485254	0.031565349783505
SLC5A5	0.685600502141239	0	0.237004134392468	0	0
ARRDC2	0.832766886143125	0.00283901908788637	0.311426327845796	0.01186536954403	0
PIK3R2	0.333010066085487	0	0.096786976814711	0.114878493361727	0
RAB3A	0.0214670164989233	0	0.0315251889737957	0.0712695225651867	0
COMP	3.13925916075394	0	0.706148859746303	0	0
TMEM147	0.0602059991327962	0	0	0.129929199206619	0
GAPDHS	0.0993136034645911	0	0.230647569592367	0	0
USF2	0.177478999693085	0.0470900347975329	0.121663106152716	0.000180168353748059	0
ERF	0	0	0	0.00117535319330831	0
GSK3A	0.837927677996082	0	0.0253536433388459	0.0130147759011819	0
SIPA1L3	0.41830299622427	0	0.616292905185413	0.0464705784130045	0
CADM4	0.32784095964647	0.169072520081126	0.163003297627497	0.000432187532790425	0
PON1	0.817630432827136	0	0.248594447319735	0	0
CYP3A43	1.81036596739887	0	0.0819575282549797	0	0
ABCF2	0	0	1.03101824760212	0.00467043107306325	0
HGF	1.16730159420436	0	0.439002719418248	0.117273670776299	0
LAMB1	0.97466231246248	0	0.50958410897299	0.0126140690190673	0
UBE2D4	1.84555877579269	1.01059309869498	0.0521083857961432	0.000100616477598535	0
WNT16	0.671025120389242	0	0.104535237059881	0.603263575759704	0
CPA2	0.20916145572368	0	0.234563288730327	0	0
CPA4	0.230865323586518	0	0.0952174334983299	0	0
GTPBP10	0.712707053646893	0	0.0358162163251837	1.17687191896763e-05	0
TFPI2	0.867080028524646	0	0	0.082404772422336	0
BET1	0.394546391506676	0	0	0.000449704529013764	0.327961752439308
NAMPT	1.13602585181604	0	0.02757098960855	0.00012468722312456	0.0135341413860534
TWISTNB	0	0.293673598002962	0.440225455016369	0.000361045703131316	0
PON2	0.386470227559045	0	0.363305357357687	0.46302500265937	0.0185117482590229
ITGB8	0.765434478239527	0.157758456059305	0.059504579513044	0.0396985966797368	0
HBP1	4.22151262427108	0	0.239066276389845	0.0915334619183972	0
SP4	2.87340802775052	0	0.867629946052686	0.128300322641245	0
DLX5	0.426935982160881	0	0.532317865210395	0	0
MPP6	6.6517312833169	0	0.257839054252409	0.277915101728856	0
OGDH	0.671025120389242	0.961038537331987	0.327840444288324	0.0313760239178306	0.100265927041775
NPVF	1.0105882494629	0.300595525886807	0.167937454524449	0	0
CAV2	0.263030927671117	0	0.123572861221682	0.0023729134440541	0
HOXA2	0.508061876866141	0	0.303478251850043	0.0685854579881093	0
LFNG	0.297890997958678	0.00155158480911076	0.428413452339113	0.00653088196053044	0
HOXA5	0	0	0	0	0
HOXA6	0	0	0	0	0
TSPAN12	1.03621217265444	0	0.0661590540653368	0	0
HOXA13	0.0728253721071778	0	0.686162811149781	0	0
CHN2	1.95711601214085	0.117120135584431	0.561175054345766	0.236556592137316	0
ABHD11	0.067815127728378	0	0.157962329891163	0.0290984447595276	0.0113514716035519
FKBP14	0.0493310889960937	0	0.0654478371431189	0.00267728698190137	0
STX1A	0.0655804284128565	0	0.188813990999446	0.00804416045815017	0
NOD1	1.47430722651689	0	0.146097775629203	0.0525110654984892	0
